12917152,-0.45968673,8.331821,4.156334
12917175,-0.7661445,8.542512,4.0222588
12917196,-0.9768343,8.197746,3.8498764
12917215,-0.78529817,8.446744,4.5394063
12917235,-0.63206923,8.293514,3.9456444
12917254,-0.80445176,8.810662,4.2521024
12917273,-0.5554548,8.868123,3.8498764
12917293,-0.6895301,8.542512,4.55856
12917312,-0.5554548,8.963891,4.3861775
12917331,-0.7086837,8.791509,4.3287168
12917351,-1.0726024,8.446744,4.462792
12917370,-0.63206923,8.734048,4.405331
12917390,-0.91937345,8.868123,4.232949
12917409,-0.9768343,8.063671,4.0414124
12917428,-0.9768343,8.42759,4.3287168
12917448,-0.7469909,8.6574335,3.8498764
12917467,-0.80445176,8.236053,4.462792
12917486,-0.9768343,8.619126,4.232949
12917506,-0.842759,8.350976,3.8115692
12917525,-0.7086837,8.446744,3.9073372
12917544,-0.82360536,8.504205,4.309563
12917564,-0.8810662,8.63828,4.501099
12917583,-0.82360536,8.561666,4.3861775
12917602,-0.8810662,8.580819,3.86903
12917622,-0.91937345,8.42759,4.807557
12917645,-0.6703765,8.695741,3.7541082
12917663,-0.47884035,8.025364,4.0222588
12917682,-0.9576807,8.561666,4.5202527
12917702,-0.82360536,8.676587,3.8115692
12917723,-1.0342951,8.082825,4.175488
12917743,-0.59376204,8.504205,4.3478703
12917762,-0.7278373,8.983045,4.3478703
12917782,-0.80445176,8.274361,3.8498764
12917801,-0.80445176,8.00621,3.6391866
12917820,-0.93852705,7.9487495,3.5051112
12917840,-0.82360536,7.9870567,3.964798
12917859,-0.9959879,8.178593,3.86903
12917878,-0.9959879,7.8146744,4.4244847
12917898,-1.091756,7.9870567,4.367024
12917917,-1.0342951,8.561666,4.3287168
12917936,-0.9959879,7.9104424,4.3478703
12917956,-1.1492168,7.9487495,4.6926355
12917975,-0.7086837,8.2169,4.232949
12917995,-1.3599066,8.90643,4.7884035
12918014,-1.091756,7.9104424,4.596867
12918033,-0.49799395,7.795521,3.6008794
12918053,-0.47884035,8.025364,3.7349546
12918072,-0.9959879,8.1402855,4.9416323
12918091,-0.91937345,8.312668,4.462792
12918111,-0.47884035,8.274361,4.003105
12918130,-0.9959879,8.312668,4.711789
12918149,-1.0534488,8.580819,4.3287168
12918169,-0.7661445,8.446744,4.405331
12918188,-0.5746084,8.159439,4.5777135
12918207,-0.9576807,8.465898,4.3861775
12918227,-0.90021986,8.829816,4.4436383
12918246,-1.0342951,8.312668,4.4436383
12918266,-0.63206923,8.772355,4.4436383
12918285,-0.82360536,8.523358,4.1180267
12918304,-1.091756,8.580819,4.4436383
12918324,-0.82360536,8.714894,4.2904096
12918343,-0.7278373,8.810662,4.3478703
12918362,-1.1300632,8.293514,4.5394063
12918382,-0.8619126,8.829816,4.1946416
12918401,-0.82360536,8.580819,4.3478703
12918420,-0.93852705,8.485051,4.156334
12918440,-0.78529817,8.504205,3.6966474
12918459,-0.9768343,8.350976,4.175488
12918479,-0.8619126,8.255207,4.213795
12918498,-0.9576807,8.274361,4.405331
12918517,-1.2066777,8.159439,4.175488
12918537,-0.82360536,8.082825,4.060566
12918556,-0.7469909,8.274361,3.8115692
12918575,-1.1300632,8.485051,4.367024
12918595,-0.93852705,7.8529816,3.7924154
12918614,-0.93852705,8.0445175,3.964798
12918633,-0.9576807,8.082825,4.0797195
12918653,-0.78529817,7.872135,3.9839516
12918672,-0.6703765,8.159439,3.7732618
12918692,-0.93852705,8.00621,4.4244847
12918711,-0.82360536,8.178593,4.003105
12918730,-0.82360536,8.37013,4.3287168
12918750,-0.6512229,8.331821,4.060566
12918774,-0.47884035,8.025364,4.175488
12918793,-0.8619126,8.2169,4.213795
12918813,-0.80445176,8.063671,4.232949
12918832,-0.82360536,8.121132,4.309563
12918851,-0.9576807,8.197746,4.4244847
12918871,-0.63206923,8.619126,4.213795
12918890,-0.82360536,8.1402855,4.3478703
12918909,-0.91937345,8.082825,4.1946416
12918929,-0.93852705,8.389283,3.86903
12918948,-0.82360536,8.197746,4.2904096
12918967,-0.9768343,8.37013,4.2904096
12918987,-0.7086837,8.408437,4.367024
12919006,-0.80445176,8.42759,4.5202527
12919025,-0.80445176,8.542512,4.5394063
12919045,-0.7469909,8.734048,4.003105
12919064,-0.80445176,8.293514,4.098873
12919084,-0.842759,8.695741,4.1946416
12919103,-0.9576807,8.504205,4.3287168
12919122,-0.9576807,8.389283,4.462792
12919142,-0.90021986,8.274361,3.8307228
12919161,-0.7469909,8.676587,4.213795
12919180,-0.80445176,8.523358,4.3287168
12919200,-0.9576807,8.580819,4.903325
12919219,-0.7278373,8.580819,3.9456444
12919238,-0.91937345,8.504205,3.9264908
12919258,-1.091756,8.274361,4.501099
12919277,-0.6895301,8.465898,4.0222588
12919300,-0.80445176,8.389283,4.3478703
12919316,-0.8619126,8.2169,3.9839516
12919335,-0.93852705,8.350976,4.213795
12919355,-0.9768343,8.236053,4.6160207
12919374,-0.82360536,8.6574335,4.232949
12919393,-0.9959879,8.312668,4.9224787
12919413,-0.78529817,8.714894,4.0414124
12919432,-0.90021986,8.025364,4.673482
12919451,-0.7086837,8.159439,4.1371803
12919471,-0.36391866,8.810662,4.271256
12919490,-0.93852705,8.714894,4.3478703
12919509,-0.47884035,8.561666,4.1371803
12919529,-0.7086837,8.523358,4.4244847
12919549,-0.7086837,8.619126,4.003105
12919568,-0.6895301,8.331821,4.0797195
12919587,-1.0726024,8.101978,4.4436383
12919607,-0.40222588,8.848969,3.8498764
12919626,-1.0726024,8.274361,4.711789
12919645,-1.0151415,8.504205,4.232949
12919665,-0.7086837,7.8912888,3.9456444
12919684,-0.9768343,8.485051,4.003105
12919704,-0.8619126,8.255207,4.1371803
12919723,-0.93852705,8.42759,4.156334
12919742,-0.6703765,8.331821,4.0414124
12919762,-1.0151415,8.465898,4.1371803
12919781,-0.90021986,8.42759,4.2904096
12919800,-1.091756,8.542512,4.4244847
12919822,-0.7278373,8.312668,4.2521024
12919841,-0.8810662,8.101978,3.964798
12919861,-0.80445176,8.082825,3.8498764
12919882,-0.6703765,8.274361,3.620033
12919899,-1.091756,7.9487495,4.405331
12919918,-0.82360536,7.9870567,3.9839516
12919938,-0.49799395,8.561666,3.5625722
12919957,-0.8619126,8.676587,3.86903
12919977,-0.8810662,8.350976,4.5777135
12919996,-1.1683705,8.561666,4.76925
