3052180,-3.4093432,4.6351743,6.167464
3052201,-3.5242648,4.673482,6.895301
3052247,-3.715801,4.903325,6.9527617
3052268,-3.5242648,5.056554,7.5465236
3052288,-3.0262709,4.9224787,7.489063
3052309,-2.1260512,4.2904096,8.42759
3052330,-3.0454245,5.0374002,8.063671
3052350,-2.5091233,4.5777135,7.8529816
3052371,-2.2218192,4.711789,7.929596
3052391,-1.685518,4.654328,7.9104424
3052412,-1.4939818,4.6926355,7.680599
3052433,-1.6663644,4.7500963,7.8146744
3052453,-1.436521,4.807557,8.255207
3052474,-1.1109096,4.7884035,8.465898
3052494,-1.8770541,4.6926355,8.734048
3052515,-1.1683705,4.807557,8.734048
3052537,-0.6895301,4.8267107,8.0445175
3052558,-0.93852705,4.76925,7.9104424
3052579,-0.91937345,4.865018,8.025364
3052599,-0.93852705,4.8267107,8.236053
3052620,-1.0342951,4.8458643,8.63828
3052640,-0.9959879,4.6926355,7.967903
3052661,-0.63206923,4.7309427,7.5082164
3052681,-0.78529817,4.76925,7.967903
3052703,-1.2066777,4.5202527,8.676587
3052723,-1.2449849,4.4436383,8.6574335
3052743,-1.0726024,4.6351743,8.523358
3052764,-1.091756,4.501099,8.197746
3052784,-0.9768343,4.5394063,8.00621
3052805,-0.9959879,4.5202527,8.408437
3052826,-0.9576807,4.596867,8.63828
3052846,-0.63206923,4.5777135,8.6574335
3052867,-0.63206923,4.654328,8.331821
3052887,-0.61291564,4.596867,7.5465236
3052908,-0.78529817,4.4244847,7.52737
3052931,-0.34476504,4.4244847,7.7189064
3052957,-0.36391866,3.9839516,8.00621
3052982,0.11492168,3.8307228,7.73806
3053004,0.9959879,3.5817258,6.129156
3053023,1.283292,3.6774938,5.841852
3053046,2.030283,3.1028855,6.435614
3053067,2.3558946,2.834735,6.7229185
3053087,2.27928,2.719813,6.8186865
3053108,2.9879637,0.4213795,2.719813
3053131,3.5051112,1.1875241,0.91937345
3053152,4.271256,0.9768343,1.8579005
3053172,4.654328,0.076614454,3.4093432
3053192,4.807557,-0.45968673,3.7732618
3053213,4.903325,-1.340753,3.3901896
3053234,4.6351743,-2.3175871,3.9839516
3053254,5.9567738,-2.8921957,4.0222588
3053275,6.435614,-3.5051112,4.9416323
