12492908,-4.2904096,3.7732618,6.531382
12492928,-4.9799395,4.0222588,7.603985
12492949,-4.654328,3.9264908,7.3166804
12493003,-4.3478703,4.060566,7.6614456
12493023,-4.271256,3.9264908,7.699753
12493044,-4.5394063,4.0414124,7.5465236
12493065,-3.6966474,4.213795,7.2783732
12493085,-3.217807,4.309563,7.7572136
12493109,-3.3327289,3.9839516,8.580819
12493129,-3.2561142,4.003105,8.868123
12493150,-2.7006595,3.9073372,8.829816
12493170,-2.1068976,3.8498764,8.446744
12493193,-2.6623523,3.8881836,7.565677
12493214,-3.7349546,3.7732618,7.0485296
12493234,-4.3287168,4.4819455,7.374141
12493255,-3.7349546,4.156334,7.776367
12493275,-2.4516625,4.0797195,8.523358
12493296,-2.528277,4.3287168,8.446744
12493316,-2.6048915,4.309563,8.178593
12493337,-1.9728222,4.5777135,7.9104424
12493358,-1.9153614,4.4819455,7.680599
12493378,-2.0685902,4.4819455,7.833828
12493399,-2.1643584,4.596867,8.00621
12493420,-2.1068976,4.55856,7.7189064
12493440,-2.1068976,4.405331,8.331821
12493461,-2.087744,4.55856,8.350976
12493482,-2.2026656,4.673482,8.619126
12493502,-2.1068976,4.462792,8.255207
12493523,-2.0685902,4.55856,8.121132
12493543,-1.934515,4.711789,8.00621
12493564,-1.9919758,4.654328,8.178593
12493584,-2.1068976,4.7500963,8.446744
12493605,-2.2984335,4.6926355,8.925584
12493626,-2.2984335,4.367024,8.7532015
12493649,-1.283292,4.807557,7.5848308
12493669,-0.80445176,5.171476,6.6271505
12493690,-0.6512229,5.2863975,6.6846113
12493710,-1.2641385,5.094861,7.6231384
12493731,-1.6663644,4.7309427,7.833828
12493754,-1.6089035,4.76925,7.8529816
12493780,-1.340753,4.654328,8.350976
12493813,-1.4939818,4.405331,8.082825
12493836,-0.36391866,4.003105,7.8529816
12493857,-0.30645782,3.9456444,8.734048
12493877,-0.59376204,4.3287168,9.289502
12493898,-0.49799395,4.501099,8.90643
12493918,-0.38307226,4.3861775,8.829816
12493939,-0.4405331,4.3287168,9.557653
12493959,-0.2873042,4.4244847,8.810662
12493980,-0.1340753,4.5202527,8.523358
12494001,-0.038307227,4.6351743,8.580819
12494021,-0.32561144,4.673482,9.136273
